link,rank,title,country,description,ep,genres,keywords,aired,network,duration,content_rating,score,num_scored_by,num_watcher,actors,screenwriter,director
https://mydramalist.com/58953-mouse,33,Mouse,South Korea,"A suspenseful story that asks the key question, “What if we could identify psychopaths in advance?” A crazed serial killer’s ruthless murders have left the entire nation gripped with fear, and chaos reigns. Justice-seeking rookie police officer, Jung Ba Reum, comes face to face with the killer. While he survives his dangerous encounter with the psychopath, Jung Ba Reum finds his life completely changing before his eyes.

(Source: MyDramaList)",20,"['Thriller', 'Mystery', 'Psychological', 'Sci-Fi']","['Murder', 'Serial Killer', 'Investigation', 'Character Development', 'Extreme Violence', 'Child Sexual Abuse', 'Flashback To Past', 'Grandma-Granddaughter Relationship', 'Sexual Assault', 'Suspense']",2021-03-03,tvN,1 hr. 15 min.,18+ Restricted (violence & profanity),8.8,12415,"34,416","['Lee Seung Gi', 'Lee Hee Joon', 'Park Ju Hyun', 'Kyung Soo Jin', 'Woo Ji Hyun', 'Ahn Jae Wook']",Choi Ran ,"Choi Joon Bae,  Kang Cheol Woo "
https://mydramalist.com/74275-youth-of-may,34,Youth of May,South Korea,"Hee Tae becomes the pride of Gwangju when he enters Seoul National University College of Medicine with top marks. His best friend Kyung Soo, an avid pro-democracy activist, insists that they open an illegal clinic for students on the run from the government. One day, a factory worker is injured during a protest. In exchange for the costs of discreetly transporting himself and the factory worker to his hometown, Hee Tae must",12,"['Historical', 'Romance', 'Youth', 'Drama']","['1980s', 'Rich Man/Poor Woman', 'Gwangju Uprising', 'Strong Female Lead', 'Smart Female Lead', 'Forbidden Love', 'Star Crossed Lovers', 'Tearjerker', 'Nice Male Lead', 'Rich Male Lead']",2021-05-03,KBS2,1 hr. 10 min.,15+ - Teens 15 or older,8.8,11551,"32,721","['Lee Do Hyun', 'Go Min Si', 'Lee Sang Yi', 'Geum Sae Rok', 'Oh Man Suk', 'Uhm Hyo Sub']",Lee Kang ,Song Min Yeop 
https://mydramalist.com/26949-life-on-mars,35,Life on Mars,South Korea,"As the leader of a crime investigation team, Han Tae Joo has propelled his career and risen through the ranks by trusting data over all else. One day, while investigating a serial murder case, he has an accident. When he wakes up, he suddenly finds himself in the winter of 1988. He doesn't know why, but he's now a detective appointed to work at a police station in a small city. To",16,"['Action', 'Mystery', 'Psychological', 'Comedy']","['1980s', 'Police Procedural', 'Bromance', 'Calm Male Lead', 'Smart Male Lead', 'Strong Friendship', 'Hallucination', 'Strong Female Lead', 'Serial Killer', 'Coma']",2018-06-09,OCN,1 hr. 5 min.,15+ - Teens 15 or older,8.8,8490,"23,416","['Jung Kyung Ho', 'Park Sung Woong', 'Go Ah Sung', 'Oh Dae Hwan', 'Noh Jong Hyun', 'Jun Suk Ho']",Lee Dae II ,Lee Jeong Hyo 
https://mydramalist.com/52921-model-taxi,36,Taxi Driver,South Korea,"Do Gi has lived more honestly than anyone else as an officer in the Special Forces. Yet, when a serial killer murders his mother, he spends his days in agony. While feeling wronged and broken, Do Gi meets Jang Sung Chul, who recruits Do Gi to work for his company, Rainbow Taxi. Far from an ordinary taxi service, Rainbow Taxi is a secret organization that avenges victims whom the law didn’t protect.",16,"['Action', 'Thriller', 'Mystery', 'Drama']","['Revenge', 'Adapted From A Webtoon', 'Taxi', 'Strong Male Lead', 'Investigation', 'Secret Organization', 'Smart Female Lead', 'Antihero', 'Calm Male Lead', 'Strong Female Lead']",2021-04-09,SBS,1 hr. 5 min.,18+ Restricted (violence & profanity),8.8,13217,"31,270","['Lee Je Hoon', 'Esom', 'Kim Eui Sung', 'Pyo Ye Jin', 'Cha Ji Yeon', 'Jang Hyuk Jin']","Oh Sang Ho,  Lee Ji Hyun ",Park Joon Woo 
https://mydramalist.com/62087-the-demon-judge,37,The Devil Judge,South Korea,"Set in a dystopian version of present-day Korea where daily life is chaos and society has collapsed to the point that people openly voice their distrust and hatred for their leaders. In this world bereft of law and order, Head Trial Judge Kang signals the need for change. His courtroom is the subject of a reality show where he mercilessly punishes the guilty, earning him the &quot;Devil Judge&quot; nickname. As a divisive",16,"['Mystery', 'Law', 'Crime', 'Drama']","['Judge', 'Tough past', 'dystopia', 'Antihero', 'Bromance', 'Hardworking Male Lead', 'Courtroom', 'Corruption', 'Strong Female Lead', 'Revenge']",2021-07-03,tvN,1 hr. 10 min.,15+ - Teens 15 or older,8.8,13316,"35,445","['Ji Sung', 'Kim Min Jung', 'Park Jin Young', 'Park Gyu Young', 'Jeon Chae Eun', 'Kim Jae Kyung']",Moon Yoo Seok ,Choi Jung Gyu 
https://mydramalist.com/60911-monster,38,Beyond Evil,South Korea,"Meet the two fearless men willing to go to extreme lengths in their pursuit of a serial killer that has shaken up their quiet city: 
Lee Dong Sik, a once capable detective, is now demoted to perform menial tasks at the Manyang Police Substation. Just as he is beginning to settle into a peaceful life, his new superior, Detective Han Joo Won, is transferred in. Joo Won is an elite detective whose",16,"['Thriller', 'Mystery', 'Psychological', 'Drama']","['Determined Male Lead', 'Investigation', 'Suspense', 'Murder', 'Trauma', 'Psychological Manipulation', 'Smart Male Lead', 'Death', 'Secret', 'Corruption']",2021-02-19,jTBC,1 hr. 5 min.,15+ - Teens 15 or older,8.8,13963,"34,248","['Shin Ha Kyun', 'Yeo Jin Goo', 'Choi Dae Hoon', 'Kim Shin Rok', 'Choi Sung Eun', 'Choi Jin Ho']",Kim Soo Jin ,Shim Na Yeon 
https://mydramalist.com/14324-six-flying-dragons,39,Six Flying Dragons,South Korea,"A fictional, historical drama about the ambition, rise and fall of real and fictional characters based around Yi Bang Won.
Yi Bang Won was the third king of the Joseon Dynasty in Korea and the father of King Se Jong the Great. He helped his father King Tae Jo establish the Joseon Dynasty.",50,"['Action', 'Historical', 'Drama', 'Political']","['Revolution', 'Power Struggle', 'Political Intrigue', 'Sword-fight', 'Smart Male Lead', 'Taejong', 'Scheme', 'Taejo', 'Goryeo Dynasty', 'Bromance']",2015-10-05,SBS,60 min.,15+ - Teens 15 or older,8.8,5531,"20,514","['Yoo Ah In', 'Kim Myung Min', 'Shin Se Kyung', 'Byun Yo Han', 'Yoon Kyun Sang', 'Chun Ho Jin']","Kim Young Hyun,  Park Sang Yeon ",Shin Kyung Soo 
https://mydramalist.com/693591-in-house-confrontation,40,A Business Proposal,South Korea,"Shin Ha Ri is a single woman and works for a company. She has a male friend, who she has had a crush on for a long time, but she learns he has a girlfriend. Shin Ha Ri feels sad and decides to meet her friend Jin Young Seo, who is a daughter of a chaebol family. Jin Young Seo then asks Shin Ha Ri to take her place in a blind",12,"['Comedy', 'Romance', 'Drama']","['Boss-Employee Relationship', 'Rich Male Lead', 'Fake Identity', 'Blind Date', 'Cheerful Female Lead', 'Secondary Couple', 'Company President (CEO) Male Lead', 'Heir', 'Lying', 'Bromance']",2022-02-28,Netflix,60 min.,15+ - Teens 15 or older,8.7,36147,"56,813","['Ahn Hyo Seop', 'Kim Se Jeong', 'Kim Min Gue', 'Seol In Ah', 'Lee Deok Hwa', 'Choi Byung Chan']","Han Sul Hee,  Hong Bo Hee ",Park Seon Ho 
https://mydramalist.com/680959-the-penthouse-season-2,41,The Penthouse 2: War in Life,South Korea,"After successfully framing Oh Yoon Hee, Cheon Seo Jin and Joo Dan Tae decided to get married. Their engagement party is interrupted by Oh Yoon Hee and Ha Yoon Cheol, who has just come back from the United States. As the secrets unveil, the relationships among the people at Hera Palace are entangled, yet another mysterious figure appears and confronts them.
(Source: Wikipedia)",13,"['Thriller', 'Mystery', 'Drama', 'Family']","['Revenge', 'Corruption', 'High Class Society', 'Female Centered Plot', 'Greed', 'Infidelity', 'Murder', 'Married Couple', 'Twins', 'Rich Male Lead']",2021-02-19,SBS,1 hr. 15 min.,15+ - Teens 15 or older,8.7,13849,"24,389","['Kim So Yeon', 'Eugene', 'Lee Ji Ah', 'Uhm Ki Joon', 'Yoon Jong Hoon', 'Shin Eun Kyung']",Kim Soon Ok ,Joo Dong Min 
https://mydramalist.com/28686-hand,42,The Guest,South Korea,"Yoon Hwa Pyung, a young psychic born into a shaman family, learns about the powerful demon called &quot;Son&quot; (Guest). The demon has the power to control other demons and allows them to possess weak people. The possessed people then go mad, kill their families, and stab themselves in the eye. Fatefully, Hwa Pyung, Choi Yoon; a young boy born in a religious Catholic family, and Kang Kil Yeong; the daughter of a",16,"['Thriller', 'Mystery', 'Horror', 'Supernatural']","['Exorcism', 'Death', 'Demon', 'Possessed', 'Shamanism', 'Murder', 'Strong Female Lead', 'Strong Friendship', 'Hot-Tempered Male Lead', 'Ghost-seeing Male Lead']",2018-09-12,OCN,1 hr. 7 min.,18+ Restricted (violence & profanity),8.7,10006,"26,296","['Kim Dong Wook', 'Kim Jae Wook', 'Jung Eun Chae', 'Lee Won Jong', 'Park Ho San', 'Ahn Nae Sang']","Seo Jae Won,  Kwon So Ra ",Kim Hong Seon 
https://mydramalist.com/52941-eighteen-again,43,18 Again,South Korea,"After nearly twenty years of marriage, Jung Da Jung and Hong Dae Young seem to be well settled in their domestic lives. The proud parents of a pair of eighteen year old twins, the devoted couple have worked hard to build a happy home together. But what seems like an ideal life on the outside is really anything but. Fed up with Dae Young’s incessant nonsense, Da Jung is at her wits’",16,"['Romance', 'Life', 'Drama', 'Fantasy']","['Second Chance', 'First Love', 'Father-Son Relationship', 'Divorce', 'Remake', 'Married Couple', 'Father-Daughter Relationship', 'Hardworking Female Lead', 'Mother-Daughter Relationship', 'School']",2020-09-21,jTBC,1 hr. 10 min.,15+ - Teens 15 or older,8.7,20108,"44,875","['Kim Ha Neul', 'Yoon Sang Hyun', 'Lee Do Hyun', 'Roh Jeong Eui', 'Ryeo Un', 'Wi Ha Joon']","Kim Do Yeon,  Ahn Eun Bin,  Choi Yi Ryun ",Ha Byung Hoon 
https://mydramalist.com/22403-chicago-typewriter,44,Chicago Typewriter,South Korea,"This drama follows the lives of two men and a woman through two eras: one during the 1930s Japanese occupation of Korea and the other in the 21st century. The three main characters are:

(1) Han Se Joo was a writer in his past life and a bestselling author in the present. But Se Joo is depressed with writer’s block so he can't write his next book.
(2) Yu Jin Oh owned",16,"['Comedy', 'Romance', 'Supernatural', 'Political']","['Reincarnation', 'Hardworking Male Lead', 'Hardworking Female Lead', 'Strong Female Lead', 'Successful Male Lead', 'Bromance', 'Flashback To Past', 'Tragic Past', 'Character Development', 'Patriotism']",2017-04-07,tvN,1 hr. 10 min.,15+ - Teens 15 or older,8.7,20311,"50,246","['Yoo Ah In', 'Im Soo Jung', 'Go Kyung Pyo', 'Kwak Shi Yang', 'Jo  Woo Jin', 'Oh Na Ra']",Jin Soo Wan ,Kim Chul Gyu 
https://mydramalist.com/21576-while-you-were-sleeping,45,While You Were Sleeping,South Korea,"A young woman with bad premonition dreams meets two people who suddenly develop the same ability.
Nam Hong Joo lives with her mother, Yoon Moon Sun, a widow who runs a small restaurant. Jung Jae Chan, a rookie prosecutor, and his younger brother, Seung Won, move in across the street. Since Hong Joo was young, she has had the ability to see the good and bad events before they happen, however she",32,"['Mystery', 'Romance', 'Drama', 'Fantasy']","['Precognition', 'Nice Male Lead', 'Murder', 'Tragic Past', 'Steamy Kiss', 'First Love', 'Childhood Acquaintance', 'Smart Male Lead', 'Strong Female Lead', 'Healing']",2017-09-27,SBS,30 min.,15+ - Teens 15 or older,8.7,57701,"118,096","['Bae Suzy', 'Lee Jong Suk', 'Jung Hae In', 'Lee Sang Yeob', 'Hwang Young Hee', 'Shin Jae Ha']",Park Hye Ryun ,"Oh Choong Hwan,  Park Soo Jin "
https://mydramalist.com/15845-dear-my-friends,46,Dear My Friends,South Korea,"Park Wan is a translator who is constantly pulled by her mother, Jang Nan Hee, to hang out with her elder friends, Jo Hee Ja, Moon Jung Ah, Oh Choong Nam, and Lee Yeong Won. The plot revolves around the friends' twilight years as they are rediscovering themselves through relationships and family, the struggles they face due to their old age, and their life journey that they share with  Park Wan in",16,"['Life', 'Drama', 'Family', 'Melodrama']","['Best Friends', 'Life Lesson', 'Female Centered Plot', 'Mother-Daughter Relationship', 'Mother-Son Relationship', 'Sismance', 'Family Conflict', 'Multiple Couples', 'Age Gap [Drama Life]', 'Age Gap [Real Life]']",2016-05-13,tvN,1 hr. 10 min.,15+ - Teens 15 or older,8.7,3144,"10,681","['Go Hyun Jung', 'Kim Hye Ja', 'Na Moon Hee', 'Go Doo Shim', 'Park Won Sook', 'Youn Yuh Jung']",Noh Hee Kyung ,Hong Jong Chan 
https://mydramalist.com/19684-defendant,47,Defendant,South Korea,"Park Jung Woo is a prosecutor at Seoul Central District Prosecutors’ Office. One day, he wakes up and finds himself a convict on death row. Suffering from temporary amnesia, Jung Woo has no idea what transpired to land him in prison. He struggles to recover his memory and clear his name before his time is up.",18,"['Thriller', 'Mystery', 'Law', 'Drama']","['Prison', 'Murder', 'Amnesia', 'Wrongfully Accused', 'Identity Swap', 'Bromance', 'Prisoner', 'Identical Twins', 'Suspense', 'Good Twin/Evil Twin']",2017-01-23,SBS,1 hr. 10 min.,15+ - Teens 15 or older,8.7,9847,"25,399","['Ji Sung', 'Uhm Ki Joon', 'Kwon Yu Ri', 'Oh Chang Seok', 'Uhm Hyun Kyung', 'Jung Dong Gyu']","Choi Soo Jin,  Choi Chang Hwan ","Jo Young Kwang,  Jung Dong Yoon "
https://mydramalist.com/685441-an-untitled-jtbc-project,48,My Liberation Notes,South Korea,"Set in Sanpo Village where more people leave than remain, the three Yeom siblings, Chang Hee, Mi Jung, and Ki Jung, wish to escape from a life rife with uncertainty.

 A mysterious man, Mr. Goo, moves into their neighbourhood. He is a drunkard with the look of someone with many burdens and secrets. His cautious personality and preference for keeping to himself make him the subject of gossip. Mi Jung, the youngest",16,"['Romance', 'Life', 'Drama', 'Melodrama']","['Slow Burn Story', 'Character Development', 'Countryside', 'Multiple Mains', 'Loneliness', 'Introverted Female Lead', 'Alcoholic Male Lead', 'Slight Comedy', 'Slow Burn Romance', 'Inner Monologue']",2022-04-09,jTBC,1 hr. 7 min.,15+ - Teens 15 or older,8.7,4332,"14,677","['Lee Min Ki', 'Kim Ji Won', 'Lee El', 'Son Seok Koo', 'Lee Ki Woo', 'Chun Ho Jin']",Park Hae Young ,Kim Seok Yoon 
https://mydramalist.com/34064-sweet-home,49,Sweet Home,South Korea,"Following the death of his family in an accident, loner Cha Hyun Soo moves to a new apartment. His quiet life is soon disturbed by strange incidents that start occurring in his apartment, and throughout Korea. As people start to turn into monsters, Hyun Soo and the other residents try to survive.

(Source: Wikipedia)

~~Adapted from a webtoon of the same name by Kim Kan Bi and Hwang Young Chan.",10,"['Horror', 'Drama', 'Sci-Fi', 'Supernatural']","['Monsters', 'Gore', 'Survival', 'Character Development', 'Adapted From A Webtoon', 'supernatural phenomena', 'Multiple Mains', 'Trauma', 'School Bullying', 'Attempted Suicide']",2020-12-18,Netflix,52 min.,18+ Restricted (violence & profanity),8.7,33321,"59,527","['Song Kang', 'Lee Jin Wook', 'Lee Si Young', 'Lee Do Hyun', 'Kim Nam Hee', 'Go Min Si']",Kim Hyung Min ,Lee Eung Bok 
https://mydramalist.com/38301-romantic-doctor-teacher-kim-2,50,Dr. Romantic 2,South Korea,"A “real doctor” story set in a small, humble hospital called Doldam Hospital. It is a story about people who meet Kim Sa Bu, a genius doctor, and discover “real romance.”

Kim Sa Bu once gained fame as a top surgeon at a huge hospital. One day, he disappeared from the eyes of the public, quietly becoming the chief surgeon at Doldam Hospital in the countryside. After he conducted a successful operation",16,"['Romance', 'Drama', 'Medical', 'Melodrama']","['Hospital', 'Smart Male Lead', 'Character Development', 'Bickering Couple', 'Love/Hate Relationship', 'Smart Female Lead', 'Hardworking Female Lead', 'Healing', 'Nervous Female Lead', 'Slow Burn Romance']",2020-01-06,SBS,1 hr. 10 min.,15+ - Teens 15 or older,8.7,17553,"35,222","['Han Seok Kyu', 'Ahn Hyo Seop', 'Lee Sung Kyung', 'Kim Joo Heon', 'Shin Dong Wook', 'So Ju Yeon']",Kang Eun Kyung ,"Yoo In Shik,  Lee Gil Bok "
